ProductKey,CultureName,ProductDescription
444,Portuguese (European),"Feita a partir da mais recente liga, a nossa estrutura em alum°nio leve e da melhor qualidade; soldada e com tratamento tÇrmico para uma maior robustez. O nosso design inovador resulta num m†ximo do conforto e desempenho."
444,Punjabi,?????? ????? ??? ??? ????? ??? ???? ?? ??? ???? ??? ?? ??? ???? ??????? ?? ????????? ?????; ?????? ??? ?? ????? ???? ???? ??? ?? ??? ???-???????? ?????? ?????? ??? ??? ???? ?????????? ?????? ??? ??? ??? ???? ??? ??????? ?????? ???? ???
444,Quecha,•uqaykupa aluminyuykuqa aswan sampallam hinallataq ancha allin tukuy yachaywan sumaq ruwasqa; ancha ninapi chulluchispa tinkisqa allin takyanampaq.kayqa musuqmi allin kanapaq mana tukuriq.
444,Romanian,"Cadrul nostru de aluminiu, cel mai usor si de cea mai buna calitate, realizat din cel mai recent aliaj; este sudat si tratat termic pentru åmbunatatirea rezistentei. Designul nostru inovator are ca rezultat un maximum de confort si performanta."
444,Rumansh,Noss rom d'aluminium il pli lev e da la pli auta qualitad or dal pli nov liament; buglç e tractÖ cun chalira per ina meglra stabilitad. Noss design innovativ porscha in confort excellent per prestaziuns maximalas.
444,Russian,"????????? ?????????????????? ??????????? ????, ????????? ?? ????????? ??????. ?????????????? ????????? ??????? ???? ?????????????? ?? ???? ??????????????. ????????? ??????????? ???????????? ???????????? ??????? ? ?????????????."
444,Serbian - Cyrillic,??? ???????? ??? ?? ???????????????? ??????????? ?? ????????? ??????; ??????? ? ????? ?? ????? ???? ?????. ??? ?????????? ?????? ?? ?????? ? ????????? ????????? ? ???????????.
444,Serbian - Latin,Nas najlaksi ram od najkvalitetnijeg aluminijuma od najnovije legure; zavaren i kaljen da pruzi vecu snagu. Nas inovativan dizajn se ogleda u maksimumu udobnosti i performansi.
444,Slovak,N†s najlahs° hlin°kovy r†m najvyssej kvality vyrobeny z najnovsej zliatiny. Pevnost sa dosiahla zv†ran°m a tepelnym spracovan°m. Vysledkom n†sho inovat°vneho dizajnu je maxim†lne pohodlie a vykon.
444,Slovenian,"Nas najlazji in najkakovostnejsi aluminijast okvir iz najnovejse zlitine, ki je zvarjen in toplotno obdelan tako, da zdrzi tudi najvecje napore. Rezultat nasega inovativnega dela so izjemno udobni in visokokakovostni izdelki."
444,Spanish,Nuestro cuadro de aluminio m†s ligero y de calidad superior fabricado con la m†s avanzada aleaci¢n; est† soldado y tratado con calor para una mejor resistencia. El resultado es un dise§o innovador para la m†xima comodidad y rendimiento.
444,Swahili,Fremu yetu ya alumini iliyo nyepesi na ya ubora wa juu iliyotengezwa toka kwa aloi mpya kabisa; imeunganishwa na kuchomwa ili kuwa na nguvu. 
444,Swedish,VÜr lÑttaste och bÑsta aluminiumram tillverkad av den senaste legeringen. Den Ñr hopsvetsad och vÑrmebehandlad fîr bÑsta styrka. VÜr innovativa design ger hîgsta komfort och prestanda.
444,Tamil,"????????? ??????, ?????? ??????? ?????????? ??????? ?????????? ?????? ???????????????? ????????????????????; ??? ?????????????????? ??? ???? ??????????? ????????????????? ?????????????????????. ????????? ????????? ?????????? ???????? ?????????????? ??????
444,Telugu,?? ??? ????? ???? ????? ?????? ???????? ??????????? ?????? ?????? ???? ?????? ?????? ????? ?????????; ??????? ???? ????????? ????? ????-???????????? ?????????. ?? ??????? ?????? ?????? ??????? ????? ????????? ???????????.
444,Tswana,Foreimi ya rona ya aluminiamo e e botlhofotlhofo e bile e le ya boleng jo bo gaisang e e dirilweng ka motswakotshipi o o montshwa; e noseditswe ya ba ya gotediwa ka molelo go e matlafatsa. Modiro wa rona o re o itshimololetseng o fa botobetobe e bile o dir
444,Ukrainian,???? ???????? ???? ?????????????? ?? ?????? ?????? ????????? ?? ?????? ???????? ???????? ??????. ????? ???????????? ???????? ????? ?????????? ????????? ??????????? ???? ???????????? ???????? ?????????????. ??????? ????????????? ??????? ? ??????????? ??????
444,Urdu,???? ???? ????? ????? ?? ???? ??? ????? ?? ?? ???? ??? ?????? ????? ?? ??????? ????? ??? ?????? ?? ??? ?? ??? ????? ???? ??? ??? ????? ??????? ?????? ????? ?? ????? ???? ??? ???????? ?? ??? ???? ???
444,Vietnamese,Khung xe ba`ng nhìm nhe? nhÉ't va` co' chÉ't luo?ng cao nhÉ't cu?a chu'ng tìi duo?c la`m tu` loa?i ho?p kim mo'i nhÉ't; khung xe duo?c ha`n va` xu? ly' nhià?t nha`m tang dì? bà`n. Thià't kà' tiàn tià'n cu?a chu'ng tìi giu'p dem la?i su? thoa?i ma'i va` hià
444,Welsh,Ein ffrÉm alwminiwm ysgafnaf ac o'r ansawdd uchaf wedi ei lunio o'r aloi diweddaraf; mae wedi ei weldio a'i drin É gwres i'w gryfhau. Mae'n cynllun arloesol yn sicrhau'r cysur a pherfformiad uchaf.
444,Zulu,Ifremu lethu le-aluminiyamu elilula neliyikhwalithi eyakhiwe ngengxube yensimbi entsha; ishiselwe yakhandelwa ukuvimbela ukushisa ukuze iqine. Idizayni yethu eqanjwe kabusha iholela kwintokomalo enkulu nasekusebenzeni okuhamba phambili. 
445,Afrikaans,8-paneel resiesbroeke vir mans - lycra met 'n elastiese broekband en beenbande.
445,Albanian,"Pantallonat e shkurtra tâ garâs pâr burra me 8 shtresa - prej elastani, me njâ qemer elastik dhe kapâse kundâr ngritjes."
445,Basque,Gizonentzako 8 ataletako likrazko lasterketa-galtzak: gerri elastikoa eta hanketako material eranskorra.
445,Bosnian (Cyrillic),?????????? ??????? ????? ?? ???????? - ????? ?? ?????????? ??????? ? ??????? ?? ????.
445,Bosnian (Latin),Osmodelno trkacko odelo za muskarce - likra sa elasticnim povezom i drzacem za noge.
445,Brazilian,Short masculino de competiáao de 8 painÇis - lycra com el†stico na cintura e meia aderente nas pernas.
445,Bulgarian,????? 8-????????? ???????????? ????? ?? ????? ? ????????? ???? ? ???????????.
445,Catalan,"Culots per a home de 8 plafons, de lycra amb cinturilla elÖstica i subjectadors per als camals."
445,Chinese - Hongkong,????? 8 ?????,??????,??????????
445,Chinese - Trad,????? 8 ?????,??????,?????????
445,Croatian,Muske trkace hlacice s 8-podrucja - likra s elasticnim trakama oko struka i noga.
445,Czech,P†nskÇ osmipanelovÇ elastickÇ z†vodn° sortky s p†skem a £chyty na nohy (materi†l: lycra)
445,Danish,Cykelshorts i 8 paneler til mënd - lycra med elastisk mavesnit og grips ved benene.
445,Dutch,"Herenrenbroek - 8 panden, lycra met elastische heupband en beengrippers."
445,Estonian,"Meeste 8 siiluga soidupÅksid - lÅkrast, elastse vîîosa ja kinnitustega sÑÑreotstes."
445,Farsi,???? ?????? ?? 8 ??? ?? ?????? -  ?? ??? ????? ?? ?? ??? ? ??? ??? ???.
445,Finnish,"Miesten 8-paneeliset kilpashortsit - lycraa, joustava vyîtÑrînauha ja liukumattomat lahkeensuut."
445,Galician,Culotes de 8 paneles de ciclismo para homes de licra con el†stico na cintura e suxeitadores para as perneiras.
445,Greek,‡?Á???? ‡????ÂÁ??? „‡?ÁÓ?????? 8 ÁÊ?Ê?Á?? ‡„? lycra ÊÓ Ó?‡ÂÁ????? ?Ê??ÁÓ? Ê?Â?? ?‡? „?Î???.
445,Gujrati,?????? ???? 8-???? ?????? ??????? - ???????? ???????? ??? ??? ???????? ??????? ???????. 
445,Hindi,??????? ?? ??? 8- ???? ?????? ?????-??????? ???????? ????? ???? ?? ??? ?? ????? ?? ??????. 
445,Hungarian,"8 darabb¢l varrt fÇrfi verseny rîvidnadr†g. Anyaga lycra, rugalmas derÇkrÇsszel Çs combszor°t¢kkal."
445,Icelandic,8-h¢lfa stuttbuxur fyrir karla. Lycra med teygju ° mitti og f¢tagripi.
445,Indonesian,Celana sepeda 8 panel untuk pria - lycra dengan pinggang elastis dan pencengkeram kaki.
445,Inuktitut,"xatys]t4 *i4 yi]o4 h4vnstJ3ts]t4 Nw5]g4 c3]o4 by/3gu4 nNymJ6, etz9l by/6hc6Lt4 x7ml iszA5 d7j/wftc6Lt4"
445,Irish,Br°st° gearra r†sa°ochta fear agus 8 bpainÇal iontu - iad dÇanta de l°ocra agus banda° coime agus gream†in chos dÇanta de leaistic iontu.
445,Italian,"Pantaloncini da ciclismo da uomo con fondello a 8 strati, in lycra, con fascia elastica e inserto antiscivolo sul bordo."
445,Kannada,?????? 8-???????? ???? ???????? ???????? - ????????? ????????? ????? ????? ????????????????????? ??????.
445,Kazakh,??????? ???????? 8 ???????? ????? ????????? - ?????? ??? ???????? ??????? ??? ???????? ????????.
445,Konkani,??????????? 8-???? ?????? ??????? ????????- ???????? ??? ?? ??????? ??? ?????????? ?????? ??????? ?????.
445,Korean,"8? ?? ??? ?? ??? ????, ???? ??? ??? ????? ?? ???? ???? ????."
445,Latvian,"Viriesu saciksu sorti ar 8 ielaidumiem; ar likru, elastigu jostu un silikona kajlentem."
445,Lithuanian,Vyriski 8 daliu sortai is laikros su tampriu apjuosciu ir klesniu laikikliais.
445,Luxenbourgish,"Vâlosbox fir MÑnner, Lycra, mat engem elasteschen Bond un der Taille an engem Antirutschband un de Been."
445,Macedonian,????? ???? ????????? ?? ?????? ?? 8 ?????? - ????? ?? ????????? ????? ? ????????. 
445,Malaysian,Seluar pendek lumba 8-panel lelaki - likra dengan ikatan pinggang dan pencengkam kaki elastik.
445,Maori,"He tarau poto tane e waru ona moana, me ki, he kaka waihanga, he hope rahiteke, he mau waewae."
445,Marathi,??????????? ???????? ???????? ??? ??? ?????????? 8-????? ?????? ???????? - ???????.
445,Nepali,?????????? ???? 8 ????????? ???? - ?????? ????? ????????????? ? ???????? ???? ?????????.
445,Norwegian,8-delt racingshorts for herrer - lycra med elastisk liv og beinstropper.
445,Nynorsk,8-delt racingshorts for herrar - lycra med elastisk liv og beinstroppar.
445,Pashto,"? ?????? ? ???? 8 ????? ??-??? ???????- ?????? ? ??? ????? ?????? ?? ? ??? ?????? ???? ???."
445,Polish,8-czesciowe meskie spodenki kolarskie - lycra z elastycznym paskiem i sciagaczami na nogach.
445,Portuguese (European),Caláoes de ciclismo 8 painÇis para homem - em licra com el†stico na cintura e bandas de protecáao.
445,Punjabi,?????? ???? 8-???? ?????? ?????? ??????? - ?????? ??? ????? ??????? ???? ??????? ?? ??? ??? ??? ????? '?? ??? ???
445,Quecha,"Atipaqkunallapaq warakuna pusaq kaq churanapi qarikunallapaq, licramanta, wiqawpi elastikuyuq hinallataq muqupi allin tupaq."
445,Romanian,Pantaloni scurti barbatesti din 8 parti - lycra cu betelie elastica si banda de prindere pentru picior.
445,Rumansh,Chautschas da cursa per umens - licra cun tschinta elastica e bindel antiglischnant.
445,Russian,??????? ????????? ? ??????? ?? 8 ????????? ??????? ? ?????????? ?????? ? ??????????? ??????????? ??????.
445,Serbian - Cyrillic,?????????? ??????? ????? ?? ???????? - ????? ?? ?????????? ??????? ? ??????? ?? ????.
445,Serbian - Latin,Osmodelno trkacko odelo za muskarce - likra sa elasticnim povezom i drzacem za noge.
445,Slovak,"P†nske pretek†rske kr†tke nohavice z 8 cast°. VyrobenÇ s£ z lykry, obsahuj£ elasticky p†s a umoznuj£ stiahnutie na noh†ch."
445,Slovenian,Moske profesionalne kolesarske hlace iz osmih delov - lycra z elasticnim pasom in oprijemom za hlacnice. 
445,Spanish,"Pantalones de competici¢n de panel 8 para hombres; de licra, con el†stico en la cintura y asideros en muslo."
445,Swahili,Kaptura ya wanaume ya uendeshaji yenye paneli 8 - lycra yenye mpira kiunoni na vishika miguu.
445,Swedish,8-panels cykelbyxa fîr mÑn - lycra med elastisk midja och elastiska ben.
445,Tamil,??????????? 8-????? ????? ????????? - ?????? ????????? ?????????????? ??????? ???? ?????????????????.
445,Telugu,??????? 8-??????? ??????? ???????? - ????????? ????? ????? ????? ???? ?????????????? ??????. 
445,Tswana,Marokgwe a go thuba lebelo a banna a diphanele-8 - lycra ka moitlamo wa letheka wa rekere le di-leg gripper.
445,Ukrainian,???????? ???????? ?????????????? ??????? ????? ? ?????????? ?????? ?? ????????? ??? ???. 
445,Urdu,????? ?? 8-???? ????? ???? - ?????? ??? ??? ??? ??? ????? ?? ???? ???????
445,Vietnamese,"QuÉ`n dua xe nam, nga'n, 8 ma?nh - ba`ng va?i lycra co' ca?p co gia~n va` bo' sa't chÉn."
445,Welsh,Siorts beicio lycra 8 panel i ddynion gyda band gwasg a gwasgwyr coesau elastig.
445,Zulu,Izikhindi zokuqhudelana ezinamaphaneli ayi 8 zabesilisa - ze-lycra ezinelastiki okhalweni kanye nokubamba imilenze.
446,Afrikaans,"Duursame, waterdigte nylon-samestelling met maklike toegang. Groot genoeg vir naweekuitstappies."
446,Albanian,"Pârbârje prej nailoni e papârshkueshme nga uji, e qândrueshme me qasje tâ lehtâ. Mjaft e madhe pâr udhâtimet gjatâ fundjavâs."
446,Basque,"Nylonezko urarekiko poltsa iragazgaitza, iraunkorra eta erosoa. Asteburuko txangoetarako egokia."
446,Bosnian (Cyrillic),"?????????, ??????????? ????????? ???????????? ????? ?? ???? ????????. ??????? ?????? ?? ?????? ????????."
446,Bosnian (Latin),"Izdrzljiva, vodootporna najlonska konstrukcija kojoj se lako pristupa. Dovoljno velika za vikend putovanja."
446,Brazilian,"Dur†vel, Ö prova d'†gua, feita de nylon e de f†cil acesso. Grande o suficiente para viagens de fim de semana."
446,Bulgarian,????????? ? ????????????? ???????????? ????????? ?????????. ?????????? ?????? ?? ????????? ???? ???????.
446,Catalan,Duradora construcci¢ de nil¢ resistent a l'aigua amb un accÇs fÖcil. Prou gran per a desplaáaments de cap de setmana.
446,Chinese - Hongkong,??????????????,???????????
446,Chinese - Trad,????????,????,????????????
446,Croatian,Izdrzljiva najlonska konstrukcija otporna na vodu s jednostavnim pristupom. Dovoljno velika za vikend putovanja.
446,Czech,"Odoln†, nepromokav† konstrukce z nylonu s jednoduchym pr°stupem. Dostatecne velk† pro v°kendovÇ vylety."
446,Danish,"Holdbar, vandtët nylonudformning med nem adgang. Stor nok til weekendture."
446,Dutch,"Van duurzaam, waterbestendig nylon. Eenvoudig aan te trekken. Groot genoeg voor weekendtochten."
446,Estonian,"Vastupidav, veekindlast nailonist, kÑepÑrane. Piisavalt suur nÑdalavahetuse matkaks."
446,Farsi,?????? ? ?? ??? ?????? ?? ?? ?? ?????? ?????? ????. ?? ?????? ???? ???? ?????? ??? ???? ???? ???.
446,Finnish,"KestÑvÑ, vedenpitÑvÑ nailonrakenne, helppo avata. RiittÑvÑn suuri viikonloppumatkoja varten."
446,Galician,Fabricaci¢n en nailon resistente † auga e de doado acceso. V†lido para viaxes de fin de semana.
446,Greek,"‡??Ó?Á???, ‡Î??·???? ?????? ?‡Á‡Â?Ó?? ÊÓ Ó????? „??Â·‡Â?. ‡??ÓÁ? ÊÓ???? ??‡ Î??ÊÓ?Ó? ‡„?Î??ÂÓ??."
446,Gujrati,"???? ???????? ?????? ????, ??-????????? ?????? ??????. ??????? ??????? ???? ????? ???????. "
446,Hindi,"?????, ???? ??-????????? ?????? ?? ???. ????????? ???????? ?? ??? ???????? ???."
446,Hungarian,"Tart¢s, v°zhatlan nylon felÇp°tÇs, amely egyszeru hozz†fÇrÇst biztos°t. HÇtvÇgi utakra is megfelelo mÇretu."
446,Icelandic,Endingarg¢d vatnsheld £r nëloni. Audvelt adgengi. Hentar vel fyrir helgarferd.
446,Indonesian,Terbuat dari nylon kedap air yang tahan lama dengan akses mudah. Cukup besar untuk perjalanan akhir pekan.
446,Inuktitut,"WgcsJ8N3g6, w4n/q5g6 c9lN3b6 wics6g6. WNhxDys2 k1axi4 xg3ix3lA N7m4g6."
446,Irish,DÇanta de n°ol¢n uiscedh°onach marthanach agus is furasta Ç a rochtain.   M¢r go leor le haghaidh turas deireadh seachtaine. 
446,Italian,"Modello in nylon, resistente, impermeabile, con facile accesso. Abbastanza grande per le escursioni del fine settimana."
446,Kannada,"ˇ???????? ??????????? ?????????? ?????? ?????? ????, ???? ????????? ??????? ???????.ˇ"
446,Kazakh,"???????, ?? ???????????, ????? ?????????? ?????? ???????????. ??????? ???????????? ?????????? ???????. "
446,Konkani,"?? ??? ????? ?????, ???? ????? ???????? ??? ???????? ?????. ?????????? ????? ???? ???."
446,Korean,"??? ??? ??? ??? ???? ??? ? ???, ?? ???? ??? ?????."
446,Latvian,"Izturiga, udensnecaurlaidiga neilona konstrukcija ar ertu piekluvi. Pietiekams lielums brivdienu celojumiem."
446,Lithuanian,"Patvarus, nepralaidus vandeniui, pagaminti is nailono, lengvai apsimaunami. Pakankamai laisvi, todel tinka savaitgalio kelionems."
446,Luxenbourgish,"Robust an waasserfest Fabrikatioun am Nylon, einfach zougÑnglesch. Grouss genug fir Ausflich wÑhrend dem Weekend."
446,Macedonian,"?????????, ??????????? ????????? ???????????? ?? ????? ???????. ??????? ?????? ?? ?????? ????????. "
446,Malaysian,Binaan nilon kalis air dan tahan lama untuk capaian mudah. Cukup besar untuk lawatan hujung minggu.
446,Maori,"He hanganga mauroa, arai wai hoki, he ngawari noa te whakauru. He rahi pai mo nga haerenga i nga mutunga wiki."
446,Marathi,"???? ????????? ?????, ?????? ?????? ??????. ??????-???????? ????????? ?????? ????."
446,Nepali,"???? ??????, ??????? ??????? ???????? ????? ? ???????? ?????? ?????. ?????? ???????? ???????? ???? ???????? ????."
446,Norwegian,"Solid, vanntett nylonkonstruksjon med lett tilgang. Stor nok for helgeturer."
446,Nynorsk,"Solid, vasstett nylonkonstruksjon med lett tilgang. Stor nok for helgeturar."
446,Pashto,"??????? ? ???? ?? ? ????? ??? ???? ??? ???? ?? ????? ? ??????? ????? ? ????? ? ??? ????? ?????? ??????."
446,Polish,"Trwala, wodoodporna, nylonowa konstrukcja umozliwiajaca latwy dostep. Rozmiar odpowiedni dla weekendowych wyjazd¢w."
446,Portuguese (European),Fabrico em nylon resistente e Ö prova de †gua com acesso f†cil. Suficientemente grande para viagens de fim-de-semana.
446,Punjabi,"???? ????? ?? ??? ???????, ????-???? ?????? ??? ???? ???? ???? ?? ?????? ?????? ?? ?? ??? ???"
446,Quecha,"Allin naylunmanta ruwasqa mana tuquyuq mana tukuq, haypanalla. Wayalla samay punchawkunapi purikunapaq."
446,Romanian,"Structura din nailon durabila si impermeabila, cu acces usor. Suficient de åncapator pentru calatorii de weekend."
446,Rumansh,"Nilon robust, impermeabel per l'aua ed access simpel. Grond avunda per las turas da la fin d'emna."
446,Russian,"?????????????, ?????????????????, ????? ?????????? ?????? ?? ???????. ???????? ??? ??????? ?? ????????."
446,Serbian - Cyrillic,"?????????, ??????????? ????????? ???????????? ????? ?? ???? ????????. ??????? ?????? ?? ?????? ????????."
446,Serbian - Latin,"Izdrzljiva, vodootporna najlonska konstrukcija kojoj se lako pristupa. Dovoljno velika za vikend putovanja."
446,Slovak,"Odoln†, nepremokav† nyl¢nov† verzia s lahkym pr°stupom. Dostatocne velk† na v°kendovÇ vylety."
446,Slovenian,Vzdrzljiva vodoodporna konstrukcija iz najlona z enostavnim dostopom. Dovolj velika za vecdnevne izlete.
446,Spanish,"Fabricaci¢n en nil¢n impermeable duradero, de f†cil acceso. Lo bastante amplio para excursiones de fin de semana."
446,Swahili,"Ujenzi wenye kudumu wa nailoni, isiyopatwa na maji yenye urahisi wa kufikia. Kubwa vizuri kwa safari za wikendi. "
446,Swedish,"Slitstark, vattentÑt nylonkonstruktion. TillrÑckligt stor fîr weekendturer."
446,Tamil,"??????????????????????, ??????? ????????? ????? ???? ????????????? ?????? ??????????. ?????????? ???? ???????????? ?????????."
446,Telugu,"??????? ??????????? ????????, ???? ?????????? ?????? ??????. ???????? ?????????? ???????? ???????. "
446,Tswana,"E thata, kago ya naelone e e thibelang metsi e e nang le phitlhelelo e e bonolo. E bogolo jo bo lekanetseng mesepele ya mafelo a beke. "
446,Ukrainian,?????????????? ?????? ?????? ?? ???????? ???????. ?? ????????? ????????? ??? ????????? ?? ????????.
446,Urdu,"???? ????? ?? ???? ?????? ???? ???? ?????? ?????? ??? ???? ?? ????? ?? ??? ???? ????"
446,Vietnamese,"Tu'i du?ng ba`ng ni lìng chì'ng thÉ'm nuo'c, bà`n va` dà~ do'ng mo?. Du? rì?ng dà? du?ng dì` cho ca'c chuyà'n di cuì'i tuÉ`n."
446,Welsh,"Gwneuthuriad neilon gwrth-ddwr gwydn, gyda mynediad hwylus. Digon mawr ar gyfer teithiau penwythnos."
446,Zulu,"Ayisheshi ukuguga, yakhiwe ngenayiloni evimbela ukungena kwamanzi kungeneka kalula kuyo. Inkulu ngokwanele ukuthatha uhambo lwangezimpelasonto. "
448,Afrikaans,Ontwerp vir gemak. Pas in jou sak. Aluminiumbuis. 160psi bereken.
448,Albanian,Projektuar pâr lehtâsi. Futet nâ xhep. Trup alumini. 160psi.
448,Basque,"Erosotasuna lortzeko diseinatu da; horregatik, zure poltsikoan sar dezakezu. Aluminiozko puzgailua. Prezioa: 160 psi"
448,Bosnian (Cyrillic),?????????? ?? ????????. ????? ? ???. ????????????? ?????. ?????????? ?? 11 ?.
448,Bosnian (Latin),Dizajniran za udobnost. Staje u dzep. Aluminijumski valjak. Kalibrisan na 11 b.
448,Brazilian,Projetado para comodidade. Cabe no seu bolso. Tubo de alum°nio. Capacidade 160psi.
448,Bulgarian,????????? ?? ????????. ???? ?? ?? ???? ? ?????. ?????????? ???????. ??????? ?? 160 psi.
448,Catalan,Dissenyat per a la vostra comoditat. Cap a la butxaca. Cilindre d'alumini. Classificaci¢ de 160 psi.
448,Chinese - Hongkong,????????????,???????,?????,?????? 160 psi?
448,Chinese - Trad,????????????,???????,?????,?????? 160 psi?
448,Croatian,Dizajnirano za prikladnost. Stane u dzep. Aluminijska cijev. Nazivno 160 psi (~11 atm).
448,Czech,Navrzeno pro pohodl°. Vejde se do kapsy. Hlin°kovÇ telo. Dimenzov†no na tlak 160psi.
448,Danish,Brugervenligt design. Kan vëre i lommen. Aluminiumcylinder. Op til 160 psi.
448,Dutch,Ontworpen op gemak. Past in uw zak. Aluminium buis. Tot 10 atmosfeer.
448,Estonian,Kujundatud kasutusmugavaks. Mahub taskusse. Alumiiniumtrummel. Ulatus: 160 psi.
448,Farsi,????? ??? ???? ????? ???. ?? ??? ??? ?? ?? ???. ??? ?? ?????? ??????????. ?? ???? 160psi.
448,Finnish,Suunniteltu kÑyttîmukavuutta ajatellen. Taskukokoinen. Alumiininen sylinteri. 11 bar.
448,Galician,"Moi pr†ctico. Ax£stase ao teu bolso. Guiador de aluminio. 11,2 bares."
448,Greek,‰?ÓÎ?‡Â? „?? Î?Ó??????Ó?. ????Ó? ÂÁ?? ÁÂ?„? Â‡?. Á??Ê„‡ ‡???Ê?????. 160psi ???Ê‡ÂÁ??? „?ÓÂ?.
448,Gujrati,???????? ?????? ???? ????. ???? ????????? ???? ???. ??????????? ????. 160psi ?????. 
448,Hindi,?????? ?? ??? ???????. ???? ??? ?? ??? ???????. ??????????? ????. 160psi ?????.
448,Hungarian,KÇnyelemre tervezve. ElfÇr a zsebÇben. Alum°nium cso. 11 bar (160psi) nÇvleges nyom†s.
448,Icelandic,_ëgileg hînnun. Passar ° vasa. Alhylki. 160psi einkunn.
448,Indonesian,Didesain untuk kenyamanan. Pas di saku. Tabung aluminium. Tekanan 160psi.
448,Inuktitut,xv3EstoxEymJ6. w4Wx3J1ustD8N3bw5. nFC/s/6 S9M4ns5. h4vio4 160psiu4
448,Irish,Dearadh Ç le bheith †isi£il. Is fÇidir Ç a chur i do ph¢ca.  Bairille al£manaim. R†ta 160psi aige.
448,Italian,"Massima praticitÖ, piccole dimensioni: pompa in alluminio da 160psi (11,2 bar)."
448,Kannada,??????? ??????????? ??? ???????? ????? ????????????? ????????.160psi ????????.ˇ
448,Kazakh,?????????? ?????????? ???????????. ?????????? ?????? ?????????. ???????? ???????. ??????: 160psi.
448,Konkani,???? ????? ??????? ??????. ??????? ???????? ????. ?????????? ????. 160psi ??? ???????.
448,Korean,160psi ??? ???? ??? ? ?? ??? ?? ???? ????.
448,Latvian,"Erts, var ielikt kabata. Aluminija cilindrs. Spiediens lidz 160 psi."
448,Lithuanian,"Sukurta, kad butu patogu. Telpa i kisene. Aliumininis korpusas. Rodiklis 160psi."
448,Luxenbourgish,"Ganz praktesch, passt an all TÑsch, aus Aluminium, 11 Bar."
448,Macedonian,??????????? ?? ????????. ?? ?????? ?? ?????? ???. ???????????? ?????. ???????? ?? 160 ???.
448,Malaysian,Direka bentuk untuk kemudahan. Muat di dalam saku anda. Bekas aluminium. Kadaran 160psi.
448,Maori,I hoahoatia kia ngawari ai. Ka taea te whakauru ki roto i to pukoro. He kaho konumohe. 160psi te whakatauranga.
448,Marathi,???????? ?????????? ?????? ??????. ?????? ????? ???????. ????????????? ?????. 160 psi ????????.
448,Nepali,?????? ???? ???????. ??????? ????????? ?????. ????????? ???????. ?????? ????????? ????? ?? ?? 160psi ??.
448,Norwegian,Praktisk utforming. Passer i lommen. Aluminiumsbeholder. Godkjent for 160 psi.
448,Nynorsk,Praktisk utforming. Passar i lomma. Aluminiumsbehaldar. Godkjend for 160 psi.
448,Pashto,? ????? ? ???? ?????? ??? ??. ????? ? ?????? ?? ?????? .???????? ???? ?? ?? ???? 160psi ???? ????? ??? ??.
448,Polish,Zaprojektowana pod katem wygody. Miesci sie w kieszeni. Aluminiowy cylinder. Cisnienie 160psi.
448,Portuguese (European),Concepáao a pensar na comodidade. Cabe no seu bolso. Em alum°nio. De 160psi.
448,Punjabi,????? ?? ?????? ???? ???? ?????? ??? ???? ??? ? ????? ??? ????????? ?? ????? 160psi ?? ???????
448,Quecha,Allin kanaykipaq sumaq ruwasqa. Bulsilluman kamaqlla. Aluminyumanta ruwasqa chunka hukniyuq bares. 
448,Romanian,Proiectat pentru comoditate. Incape ån buzunar. Tambur de aluminiu. Presiune nominala 160 psi.
448,Rumansh,Design pratic. Ha plaz en Vossa giaglioffa. Bischen d'aluminium. 11 bars.
448,Russian,??????? ???????????. ????????? ? ???????. ??????????? ???????. ??????????? ???????? 160psi (160 ?????? ?? ?????????? ????).
448,Serbian - Cyrillic,?????????? ?? ????????. ????? ? ???. ????????????? ?????. ?????????? ?? 11 ?.
448,Serbian - Latin,Dizajniran za udobnost. Staje u dzep. Aluminijumski valjak. Kalibrisan na 11 b.
448,Slovak,NavrhnutÇ pre pohodlie. Zmest° sa do vrecka. Hlin°kovy valec. Maxim†lny tlak 160 psi.
448,Slovenian,"Udobna oblika, ki jo lahko spravite v zep. Aluminijasta cev. Tlak 11 bar."
448,Spanish,Dise§ado para su comodidad. Cabe en el bolsillo. Cuerpo de aluminio. 11 bares.
448,Swahili,Imeundwa kufaa. Hutoshea mfumo wako. Bareli ya alumini. Imekadiriwa 160psi. 
448,Swedish,Utformad fîr komfort. FÜr plats i fickan. Aluminiumpump. 160psi.
448,Tamil,"??????? ?????????????????. ?????? ???????????? ????????????????, ?????????? ?????. 160psi ????????????."
448,Telugu,??????? ???? ?????? ?????????. ?? ?????? ??????????. ??????????? ???????. 160psi ??????.
448,Tswana,E diretswe go go siamela. E lakana mo kgwatlheng ya gago. Barele ya aluminiamo. E lekanyeditswe 160psi.
448,Ukrainian,??????? ??????. ?? ??????? ?? ??????. ?????????? ??????. ??????????? ???? - 112 ??/??2.
448,Urdu,????? ?? ??? ???? ???? ?? ?? ????? ??? ????? ??? ??????? ????? 160psi ??? ????
448,Vietnamese,Thià't kà' tià?n lo?i. Du? nho? dà? co' thà? cÉ't trong tu'i. Duo?c bo?c ba`ng nhìm. A'p suÉ't 160psi.
448,Welsh,Wedi'i gynllunio i fod yn hwylus. Ffitio yn eich poced. Baril alwminiwm. Graddfa 160psi .
448,Zulu,Idizayinelwe ukukusiza. Yanela epheketheni lakho. Umgqomo we-aluminiyamu. Ireythwe yaba ngu 160psi.
